272,0.11353711790393013,0.0,3,4	100216,100056,100227	100031
272,0.11353711790393013,0.0,1,5	100031,100011,100034	100067,100168
272,0.11353711790393013,0.08385512806047614,4,11	100011,100007,100019,100213,100183,100099,100024	100065,100064,100158,100011
272,0.11353711790393013,0.07436940088006318,10,20	100063,100026,100031,100132,100133,100012,100056,100033,100007,100042,100099,100021,100168,100158,100065,100064,100304,100091	100056,100237
272,0.11353711790393013,0.06971634886607243,3,15	100031,100063,100153,100044,100048,100020,100304,100007,100024,100056,100299	100011,100012,100056,100002
272,0.11353711790393013,0.0,0,2		100019,100012
272,0.11353711790393013,0.04245605325510549,2,3	100024,100056	100299
272,0.11353711790393013,0.08608552408890895,5,10	100228,100063,100007,100229,100163,100042,100025,100024,100056	100024
272,0.11353711790393013,0.13598646056639963,5,17	100017,100024,100011,100007,100299,100168,100044,100026,100027,100013,100259,100042,100039,100024,100055,100019	100024
272,0.11353711790393013,0.06625657226672685,7,13	100163,100282,100039,100002,100012,100024,100026,100007,100029,100044,100299,100013	100056
272,0.11353711790393013,0.04594922712399865,2,3	100011,100031	100056
272,0.11353711790393013,0.0,3,4	100024,100019,100135	100011
272,0.11353711790393013,0.048534356312760915,0,1		100011
272,0.11353711790393013,0.0,2,3	100024,100056	100312
272,0.11353711790393013,0.06748414757982625,5,9	100063,100299,100063,100056,100011,100168,100024,100253	100007
272,0.11353711790393013,0.0617975854676746,3,9	100024,100019,100168,100163,100019,100067,100013,100168	100172
272,0.11353711790393013,0.05419835270224529,3,7	100011,100019,100304,100031	100024,100007,100012
272,0.11353711790393013,0.08986483132122307,5,12	100011,100013,100031,100253,100259,100299,100017,100282,100056,100013,100056	100042
272,0.11353711790393013,0.0,4,15	100013,100026,100163,100253,100019,100012,100063,100011,100021,100026,100252,100044	100024,100099,100168
272,0.11353711790393013,0.04430012411147467,3,5	100163,100012,100011,100019	100024
272,0.11353711790393013,0.10483222385196886,5,17	100038,100002,100029,100299,100031,100168,100056,100044,100034,100026,100042,100168,100012,100055,100024,100013	100029
272,0.11353711790393013,0.0,5,8	100011,100299,100031,100024,100011,100019	100067,100283
272,0.11353711790393013,0.045443754936251836,1,4	100011,100031	100299,100024
272,0.11353711790393013,0.0,3,8	100013,100011,100228,100252,100299,100019,100012	100024
272,0.11353711790393013,0.06152408890894731,3,11	100252,100011,100056,100024,100042,100065,100158,100064,100013,100026	100007
272,0.11353711790393013,0.0,1,14	100253	100031,100011,100304,100010,100168,100099,100059,100021,100042,100064,100065,100158,100259
272,0.11353711790393013,0.07442175335665124,1,5	100056	100011,100013,100042,100168
272,0.11353711790393013,0.06152408890894731,6,10	100024,100063,100021,100021,100017,100012,100031,100011,100056	100007
272,0.11353711790393013,0.0874647410583324,6,12	100213,100252,100011,100024,100019,100168,100253,100024,100042,100099,100059	100019
272,0.11353711790393013,0.0361511903418707,3,4	100011,100007,100031	100024
272,0.11353711790393013,0.0,4,7	100031,100299,100031,100023,100067,100056	100162
272,0.11353711790393013,0.03157305652713528,1,3	100012	100011,100031
272,0.11353711790393013,0.0,3,9	100063,100299,100013,100168,100065,100064,100158	100056,100099
272,0.11353711790393013,0.04972672909849938,4,5	100011,100019,100120,100024	100019
272,0.11353711790393013,0.0,2,5	100012,100056,100019,100099	100011
272,0.11353711790393013,0.0,2,9	100031,100038,100056,100011,100259,100168,100034	100012,100044
272,0.11353711790393013,0.05662461920342999,4,13	100012,100011,100024,100059,100065,100158,100148,100290,100168,100019	100024,100021,100099
272,0.11353711790393013,0.052773101658580616,2,4	100056,100056	100011,100012
272,0.11353711790393013,0.0,0,1		100031
272,0.11353711790393013,0.09159968407988266,6,17	100299,100099,100168,100026,100011,100021,100259,100042,100012,100304,100024,100044,100119,100019,100013,100007	100031
272,0.11353711790393013,0.032215728308699086,1,4	100011	100031,100039,100168
272,0.11353711790393013,0.08020218887509872,5,11	100007,100024,100299,100027,100168,100056,100042,100013,100021,100099	100031
272,0.11353711790393013,0.09139659257587725,3,13	100031,100042,100059,100259,100168,100099,100021,100063,100091,100044,100026,100031	100056
272,0.11353711790393013,0.0,0,1		100031
272,0.11353711790393013,0.04184768137199594,1,3	100011,100024	100019
272,0.11353711790393013,0.0,2,7	100038,100011,100039,100031	100168,100038,100067
272,0.11353711790393013,0.0,0,1		100012
272,0.11353711790393013,0.0,2,5	100019,100011,100024	100283,100299
272,0.11353711790393013,0.0,3,4	100019,100299,100011	100024
272,0.11353711790393013,0.0,4,10	100067,100168,100259,100056,100165,100012,100034,100031,100097	100022
272,0.11353711790393013,0.08143517996163827,2,14	100024,100168,100017,100283,100042,100065,100158,100064,100011,100039,100056	100031,100213,100013
272,0.11353711790393013,0.03659618639286923,1,3	100011,100019	100024
272,0.11353711790393013,0.06637210876678326,5,9	100056,100007,100031,100021,100023,100013,100024,100012	100042
272,0.11353711790393013,0.0,3,4	100011,100024,100056	100024
272,0.11353711790393013,0.0,0,1		100024
272,0.11353711790393013,0.04483809093986235,2,4	100019,100019,100011	100024
272,0.11353711790393013,0.06805460904885478,5,8	100012,100024,100163,100007,100019,100023,100013	100024
272,0.11353711790393013,0.04420264018955207,2,3	100056,100025	100024
272,0.11353711790393013,0.0,0,1		100024
272,0.11353711790393013,0.0,0,2		100011,100056
272,0.11353711790393013,0.06444589867990523,4,10	100283,100252,100011,100013,100292,100065,100029,100050	100019,100099
46,0.11603243917654397,0.04549249689721313,6,10	100179,100035,100054,100019,100019,100023,100143,100007,100019	100056
46,0.11603243917654397,0.12965903193049758,6,11	100012,100034,100007,100056,100031,100031,100290	100056,100011,100013,100044
50,0.0006238303181534623,0.0,2,7	100004,100031,100044,100021,100026,100012	100056
34,0.004054897067997504,0.04743585693331829,0,1		100024
34,0.004054897067997504,0.0,1,3	100031,100010	100056
123,0.023081721771678103,0.051606905111136185,2,3	100056,100031	100056
209,0.5449157829070492,0.029274963330700666,1,3	100032	100285,100019
209,0.5449157829070492,0.038660498702470944,4,7	100073,100017,100010,100007,100012	100031,100160
209,0.5449157829070492,0.0,1,2	100031	100012
209,0.5449157829070492,0.031026966038587386,2,3	100053,100056	100056
209,0.5449157829070492,0.044329910865395464,6,8	100088,100047,100007,100017,100160,100031,100051	100056
209,0.5449157829070492,0.08796660273045244,4,6	100017,100007,100056,100069,100019	100024
209,0.5449157829070492,0.039823987363195305,6,10	100036,100073,100007,100081,100285,100036,100031,100081,100056	100012
209,0.5449157829070492,0.1034539095114521,6,10	100017,100008,100069,100010,100007,100031,100021,100012,100031	100056
45,0.0009357454772301934,0.07639670540449058,3,11	100056,100160,100044,100026,100007,100035,100056,100007,100031	100044,100021
45,0.0009357454772301934,0.0,1,5	100031	100056,100044,100007,100046
2,0.0611353711790393,0.030120726616269886,0,1		100214
224,0.00031191515907673113,0.026876678325623377,1,2	100163	100032
226,0.0015595757953836558,0.053094437549362515,0,3		100055,100035,100010
209,0.5449157829070492,0.09375606453796682,4,8	100035,100024,100019,100030,100044,100007,100010	100056
209,0.5449157829070492,0.09995080672458535,5,12	100007,100010,100024,100031,100044,100011,100013,100030,100010,100007,100056	100041
209,0.5449157829070492,0.0,0,1		100056
209,0.5449157829070492,0.030410470495317612,2,5	100019,100008,100024,100012	100007
46,0.11603243917654397,0.05779532889540787,4,7	100034,100073,100056,100036,100036	100048,100026
46,0.11603243917654397,0.0,0,1		100012
46,0.11603243917654397,0.03635337921696943,2,4	100019,100012,100056	100056
46,0.11603243917654397,0.0,0,1		100056
46,0.11603243917654397,0.012775809545300689,1,3	100012	100019,100017
46,0.11603243917654397,0.0,1,2	100031	100012
46,0.11603243917654397,0.0,0,2		100086,100302
46,0.11603243917654397,0.02477355297303396,1,2	100053	100056
46,0.11603243917654397,0.0,1,2	100056	100056
102,0.008109794135995009,0.06110707435405619,9,23	100088,100007,100014,100026,100046,100073,100011,100021,100073,100071,100191,100038,100002,100013,100021,100025,100044,100186,100011,100044,100056	100007,100056
102,0.008109794135995009,0.03414825679792395,4,11	100026,100046,100046,100026,100046,100026,100038,100056	100031,100011,100106
102,0.008109794135995009,0.05802008349317387,6,20	100088,100038,100026,100046,100004,100003,100036,100038,100056,100017,100025,100019,100059,100023,100063,100021	100041,100012,100026,100024
102,0.008109794135995009,0.04898657339501297,2,9	100021,100056,100023,100085,100056,100160	100031,100063,100282
123,0.023081721771678103,0.0,1,4	100007,100024,100168	100056
123,0.023081721771678103,0.0,1,2	100024	100024
123,0.023081721771678103,0.0,0,2		100032,100024
123,0.023081721771678103,0.0,2,3	100024,100059	100300
123,0.023081721771678103,0.0,1,2	100012	100056
2,0.0611353711790393,0.051327992778968747,1,2	100019	100010
209,0.5449157829070492,0.028285682048967618,3,6	100264,100051,100026,100056,100031	100056
209,0.5449157829070492,0.0,0,1		100031
209,0.5449157829070492,0.0,2,3	100056,100031	100056
209,0.5449157829070492,0.06676655759900711,5,6	100007,100007,100056,100056,100056	100056
209,0.5449157829070492,0.0,2,3	100031,100056	100056
209,0.5449157829070492,0.0,0,1		100056
103,0.0009357454772301934,0.013376057768250028,2,5	100012,100056	100073,100056,100034
103,0.0009357454772301934,0.0,0,4		100012,100073,100034,100056
209,0.5449157829070492,0.0,0,1		100031
209,0.5449157829070492,0.025147241340403928,0,1		100007
209,0.5449157829070492,0.07573507841588627,3,7	100051,100026,100031,100007,100007,100056	100056
209,0.5449157829070492,0.0,1,2	100031	100012
209,0.5449157829070492,0.0,0,2		100051,100031
123,0.023081721771678103,0.0,1,3	100031,100300	100056
33,0.0034310667498440423,0.0558149610741284,1,3	100031	100031,100011
9,0.0018714909544603868,0.0,1,7	100031,100011,100282	100018,100073,100031,100034
209,0.5449157829070492,0.11596254090037234,7,8	100034,100007,100007,100012,100007,100007,100007	100007
209,0.5449157829070492,0.05351235473316033,5,8	100007,100007,100031,100094,100008,100162,100085	100180
209,0.5449157829070492,0.041170709691977884,3,7	100007,100017,100031,100007,100031	100056,100007
37,0.08827199001871491,0.05022498025499267,2,4	100017,100031,100035	100012
37,0.08827199001871491,0.02540900372334424,1,2	100017	100025
209,0.5449157829070492,0.0713771860543834,4,12	100034,100073,100053,100026,100044,100043,100069,100011,100036,100057,100013	100012
209,0.5449157829070492,0.0,2,3	100056,100007	100019
209,0.5449157829070492,0.055905223964797475,2,3	100056,100031	100007
209,0.5449157829070492,0.07372041069615254,5,7	100056,100007,100010,100056,100031,100031	100031
123,0.023081721771678103,0.057044341645041186,1,2	100056	100031
209,0.5449157829070492,0.08276926548572718,7,10	100032,100056,100056,100024,100024,100114,100269,100056	100002,100017
209,0.5449157829070492,0.08528940539320772,5,12	100012,100001,100021,100182,100031,100114,100056,100032,100002,100030,100017	100056
46,0.11603243917654397,0.09118176689608484,6,15	100056,100007,100056,100031,100021,100069,100085,100044,100017,100056,100259,100044,100021,100085	100056
209,0.5449157829070492,0.0761611192598443,2,7	100032,100007,100035	100056,100026,100044,100069
209,0.5449157829070492,0.08685185603068939,5,14	100032,100007,100010,100085,100043,100044,100030,100031,100044,100043,100030,100085	100056,100059
209,0.5449157829070492,0.0,2,4	100007,100056,100002	100056
209,0.5449157829070492,0.024406183008010833,1,3	100031,100026	100032
209,0.5449157829070492,0.0,3,4	100056,100056,100007	100056
209,0.5449157829070492,0.0,2,3	100019,100007	100056
209,0.5449157829070492,0.07755838880740155,3,4	100010,100031,100056	100024
130,0.007174048658764816,0.037617059686336454,1,6	100013,100082	100011,100188,100153,100195
209,0.5449157829070492,0.06668532099740494,4,10	100011,100007,100031,100269,100012,100056,100056	100056,100082,100011
220,0.009045539613225203,0.04596998758885253,3,5	100063,100246,100056,100285	100031
154,0.0012476606363069245,0.0,1,3	100019	100056,100034
209,0.5449157829070492,0.08731400203091504,1,6	100010,100011,100007	100010,100031,100007
209,0.5449157829070492,0.03140065440595735,3,6	100032,100041,100205,100112	100007,100056
209,0.5449157829070492,0.1212275753130994,4,8	100007,100056,100036,100031,100024,100030,100036	100019
209,0.5449157829070492,0.028089811576215727,2,3	100012,100056	100027
209,0.5449157829070492,0.0,6,13	100226,100044,100069,100056,100282,100012,100003,100021,100293,100056,100007	100056,100002
209,0.5449157829070492,0.0,5,6	100011,100031,100056,100012,100018	100056
209,0.5449157829070492,0.0,1,3	100007	100056,100007
209,0.5449157829070492,0.0,0,1		100007
209,0.5449157829070492,0.056630034976870136,5,14	100203,100031,100097,100031,100021,100034,100012,100253,100056,100007,100259,100044,100253	100031
167,0.09451029320024953,0.0,0,1		100031
209,0.5449157829070492,0.0256175110007898,1,2	100032	100031
209,0.5449157829070492,0.0,2,4	100012,100024,100007	100024
209,0.5449157829070492,0.020423784271691302,1,3	100032	100019,100034
209,0.5449157829070492,0.029054721877468125,2,4	100021,100088	100031,100034
209,0.5449157829070492,0.061409455037797586,3,4	100011,100032,100001	100031
209,0.5449157829070492,0.036529391853774115,4,8	100032,100031,100007,100034,100001,100056,100007	100056
209,0.5449157829070492,0.05386438000676972,5,7	100032,100011,100056,100034,100032,100017	100056
198,0.0009357454772301934,0.03239083831659709,1,3	100056	100026,100031
209,0.5449157829070492,0.07737515513934334,2,5	100032,100031,100017	100031,100017
209,0.5449157829070492,0.03264899018391064,3,6	100160,100180,100046,100051,100056	100012
75,0.06924516531503432,0.04345977659934559,4,8	100007,100007,100017,100007,100031	100044,100048,100038
209,0.5449157829070492,0.10030824777163488,4,8	100031,100044,100085,100030,100031,100031,100032	100056
36,0.14098565190268247,0.0,2,4	100056,100011,100013	100036
112,0.005926388022457892,0.0,0,1		100056
209,0.5449157829070492,0.0,0,1		100056
209,0.5449157829070492,0.037715446237165745,5,7	100244,100023,100012,100019,100056,100012	100056
57,0.04834684965689332,0.06699402008349317,1,2	100002	100002
209,0.5449157829070492,0.029306555342434842,2,4	100012,100159,100027	100056
209,0.5449157829070492,0.04242716913009139,3,5	100053,100004,100003,100056	100056
209,0.5449157829070492,0.03861265937041634,2,3	100053,100031	100056
209,0.5449157829070492,0.0848037910414081,5,9	100012,100007,100056,100044,100094,100012,100056	100007,100010
209,0.5449157829070492,0.0,2,4	100012,100056	100024,100003
209,0.5449157829070492,0.0,1,2	100056	100031
209,0.5449157829070492,0.02242942570235812,1,5	100056,100018	100056,100012,100073
209,0.5449157829070492,0.0,2,4	100031,100007	100024,100002
209,0.5449157829070492,0.0,2,3	100032,100056	100056
37,0.08827199001871491,0.0696035202527361,3,8	100031,100056,100044,100026,100034,100012,100056	100007
13,0.00842170929507174,0.0,1,5	100019	100034,100012,100024,100036
36,0.14098565190268247,0.05153469479860093,4,8	100034,100073,100138,100034,100036,100056,100031	100031
123,0.023081721771678103,0.04038813042987702,1,3	100056	100024,100007
209,0.5449157829070492,0.0691161006431231,6,14	100030,100056,100056,100069,100051,100026,100056,100012,100031	100010,100007,100031,100044,100075
209,0.5449157829070492,0.07354800857497461,5,6	100012,100056,100056,100056,100007	100056
35,0.026200873362445413,0.03770641994809884,4,6	100087,100007,100216,100002	100059,100215
36,0.14098565190268247,0.03088344804242356,2,3	100003,100012	100056
35,0.026200873362445413,0.0,0,1		100007
35,0.026200873362445413,0.04063454812140359,2,7	100026,100035,100002,100007	100192,100288,100083
209,0.5449157829070492,0.0,1,4	100056	100010,100285,100056
111,0.05583281347473487,0.05031524314566174,4,6	100004,100003,100012,100012,100056	100056
111,0.05583281347473487,0.04429380570912783,3,4	100026,100036,100056	100056
112,0.005926388022457892,0.06311903418706984,6,12	100088,100038,100011,100013,100026,100046,100166,100012,100052,100056,100007	100056
46,0.11603243917654397,0.0,2,4	100031,100056,100013	100056
46,0.11603243917654397,0.0,0,1		100056
46,0.11603243917654397,0.08444725262326526,5,6	100007,100056,100031,100031,100056	100056
46,0.11603243917654397,0.07763511226447027,4,8	100034,100056,100007,100031,100056	100007,100026,100056
46,0.11603243917654397,0.07768565948324495,5,6	100007,100031,100056,100056,100056	100007
46,0.11603243917654397,0.06895543269773215,8,9	100034,100034,100012,100007,100056,100031,100056,100036	100056
46,0.11603243917654397,0.0,2,10	100024,100044,100013,100011,100012,100048,100030,100094,100149	100007
46,0.11603243917654397,0.0,3,11	100056,100007,100031,100007,100030,100021,100046,100031,100044,100053	100056
46,0.11603243917654397,0.03468080785287149,0,2		100031,100074
46,0.11603243917654397,0.021772311858287263,4,5	100056,100012,100031,100056	100019
46,0.11603243917654397,0.0,1,4	100007,100013,100031	100012
46,0.11603243917654397,0.0,1,7	100017,100073	100012,100013,100011,100007,100031
46,0.11603243917654397,0.04676069051111362,4,7	100056,100056,100056,100007,100044,100031	100056
46,0.11603243917654397,0.0,1,8	100013,100011,100007,100031	100018,100073,100056,100044
46,0.11603243917654397,0.0,0,1		100024
46,0.11603243917654397,0.0,0,1		100056
46,0.11603243917654397,0.0,3,8	100130,100030,100013,100011,100056,100025	100094,100008
46,0.11603243917654397,0.0,1,3	100019,100012	100031
111,0.05583281347473487,0.0,0,1		100056
272,0.11353711790393013,0.034815299559968406,2,3	100007,100007	100007
181,0.004366812227074236,0.0027963443529279027,1,2	100012	100012
181,0.004366812227074236,0.0027485050208732936,1,2	100012	100012
209,0.5449157829070492,0.04650524653052014,3,6	100012,100010,100056,100031	100007,100056
209,0.5449157829070492,0.0,1,2	100031	100012
80,0.020898315658140987,0.07961367482793637,4,13	100013,100010,100035,100060,100032,100048,100030,100044,100031,100026,100034,100031	100056
78,0.0037429819089207735,0.04187746812591673,10,21	100026,100038,100051,100026,100031,100192,100026,100051,100044,100048,100038,100056,100114,100038,100019,100038,100031,100007,100010	100056,100038
46,0.11603243917654397,0.012880514498476815,1,3	100018	100051,100056
80,0.020898315658140987,0.05853006882545413,7,15	100007,100017,100017,100007,100007,100056,100007,100159,100027,100011,100013,100094,100017	100056,100007
273,0.07423580786026202,0.0,1,6	100031,100282	100007,100292,100011,100013
35,0.026200873362445413,0.08677422994471398,2,8	100026,100046,100051,100056,100042,100069	100031,100026
35,0.026200873362445413,0.0,1,6	100030,100044,100056,100042,100059	100056
35,0.026200873362445413,0.098337808868329,5,12	100010,100007,100198,100007,100011,100031,100024	100056,100044,100030,100042,100059
80,0.020898315658140987,0.06160803339726955,4,11	100007,100010,100007,100031,100031,100007,100010,100044,100048	100007,100010
35,0.026200873362445413,0.08277197337244725,4,7	100007,100010,100007,100056,100010,100007	100056
35,0.026200873362445413,0.09645402234006543,6,13	100007,100056,100160,100226,100160,100226,100010,100285,100031,100019	100026,100226,100056
80,0.020898315658140987,0.08504389033058783,3,5	100007,100010,100013,100056	100056
35,0.026200873362445413,0.06885794877580954,4,5	100007,100007,100031,100056	100007
209,0.5449157829070492,0.03725330023694009,2,4	100019,100032,100007	100056
209,0.5449157829070492,0.025731242243032835,1,2	100032	100031
209,0.5449157829070492,0.0,1,2	100253	100056
209,0.5449157829070492,0.05576080333972695,5,11	100007,100031,100021,100007,100056,100018,100021,100069,100044,100007	100007
35,0.026200873362445413,0.026125691075256686,0,1		100007
35,0.026200873362445413,0.0,0,2		100051,100026
36,0.14098565190268247,0.0,0,1		100031
209,0.5449157829070492,0.0408087555003949,2,4	100032,100091,100136	100056
209,0.5449157829070492,0.025853999774342773,1,2	100007	100031
209,0.5449157829070492,0.0,2,4	100019,100013,100012	100031
80,0.020898315658140987,0.09322170822520591,1,6	100031,100069,100059,100013,100192	100031
80,0.020898315658140987,0.0,1,3	100031	100007,100013
209,0.5449157829070492,0.05779081575087442,3,6	100035,100021,100285,100010,100056	100032
209,0.5449157829070492,0.0,1,3	100031	100180,100160
209,0.5449157829070492,0.0,1,3	100031,100018	100056
209,0.5449157829070492,0.0,1,2	100031	100019
209,0.5449157829070492,0.0,1,2	100032	100019
209,0.5449157829070492,0.0,1,2	100056	100032
46,0.11603243917654397,0.13065372898567076,12,32	100007,100010,100007,100021,100030,100011,100085,100124,100013,100031,100023,100016,100056,100044,100168,100073,100059,100056,100085,100180,100025,100056,100007,100010,100007,100056,100012	100031,100021,100017,100063,100073
80,0.020898315658140987,0.04432810560758208,1,2	100007	100056
80,0.020898315658140987,0.0,0,1		100031
209,0.5449157829070492,0.027573507841588626,1,4	100012	100004,100031,100046
209,0.5449157829070492,0.048507277445560194,4,8	100012,100056,100010,100027,100007,100007	100051,100056
74,0.03025577043044292,0.0,3,7	100007,100021,100145,100147,100089	100063,100129
209,0.5449157829070492,0.0,3,8	100007,100056,100010,100007,100056,100174,100068	100032
209,0.5449157829070492,0.028791154236714432,3,8	100002,100003,100004,100094,100056	100013,100011,100056
209,0.5449157829070492,0.09840821392305088,4,6	100046,100007,100010,100051,100056	100019
209,0.5449157829070492,0.033074128398961976,1,2	100031	100056
209,0.5449157829070492,0.06640099289179736,5,9	100007,100010,100012,100069,100056,100007,100007,100056	100031
38,0.011540860885839051,0.054048516303734626,5,9	100056,100012,100056,100007,100018,100056,100056	100056,100007
35,0.026200873362445413,0.057000112828613336,1,3	100036	100073,100056
36,0.14098565190268247,0.11963082477716348,8,12	100007,100031,100021,100056,100056,100018,100024,100056,100056,100012,100056	100056
209,0.5449157829070492,0.0,2,5	100056,100114,100031,100010	100032
9,0.0018714909544603868,0.0,2,6	100056,100073,100056	100007,100073,100031
63,0.008109794135995009,0.041602166309376055,1,3	100056	100031,100282
112,0.005926388022457892,0.05463432246417692,2,4	100056,100031,100007	100056
9,0.0018714909544603868,0.0,2,8	100010,100007,100011,100031,100073	100034,100073,100056
35,0.026200873362445413,0.0,4,5	100024,100024,100056,100031	100056
150,0.03212726138490331,0.05124404829064651,1,2	100013	100056
209,0.5449157829070492,0.059910188423784275,4,8	100021,100026,100004,100012,100056,100031	100056,100007
61,0.0034310667498440423,0.08359878145097596,5,7	100010,100007,100010,100026,100019,100019	100012
284,0.00031191515907673113,0.004562789123321674,1,2	100036	100007
138,1.0,0.10849779984203994,2,3	100038,100007	100012
2,0.0611353711790393,0.0,1,3	100056,100007	100056
35,0.026200873362445413,0.0,1,2	100056	100031
209,0.5449157829070492,0.0391713866636579,1,2	100012	100056
152,0.0006238303181534623,0.0,3,4	100017,100056,100056	100013
2,0.0611353711790393,0.026478618977772764,3,7	100027,100010,100007,100035,100019	100026,100045
80,0.020898315658140987,0.08131783820376848,9,19	100007,100069,100099,100021,100059,100044,100026,100007,100010,100068,100007,100031,100069,100044,100056,100007	100056,100026,100114
39,0.002495321272613849,0.050443416450411824,4,7	100078,100125,100030,100007,100160	100038,100024
35,0.026200873362445413,0.0,1,3	100031,100304	100056
209,0.5449157829070492,0.06363353266388357,2,4	100007,100012	100056,100059
209,0.5449157829070492,0.03709534017826921,2,3	100032,100031	100031
35,0.026200873362445413,0.0,2,6	100019,100044,100026,100051,100056	100007
35,0.026200873362445413,0.07155500394900147,0,3		100026,100021,100007
37,0.08827199001871491,0.0,2,4	100056,100019,100026	100012
209,0.5449157829070492,0.02409658129301591,1,2	100032	100024
231,0.03275109170305677,0.0,1,3	100024	100007,100011
209,0.5449157829070492,0.03308495994584226,3,4	100032,100032,100032	100056
209,0.5449157829070492,0.0,1,2	100056	100056
123,0.023081721771678103,0.038141487081123776,2,4	100007,100056,100031	100056
209,0.5449157829070492,0.14617984880965812,5,9	100012,100043,100056,100010,100044,100031,100056,100056	100056
2,0.0611353711790393,0.04260498702470947,5,12	100005,100030,100115,100108,100056,100073,100007,100010,100032,100282,100116	100031
2,0.0611353711790393,0.039207491819925534,1,3	100031	100056,100059
138,1.0,0.11110730001128286,9,15	100011,100002,100038,100223,100038,100223,100002,100223,100285,100035,100038,100007,100027,100038	100007
138,1.0,0.0,8,23	100035,100007,100223,100007,100038,100035,100007,100223,100002,100223,100038,100002,100081,100223,100038,100002,100012,100007	100290,100223,100027,100002,100038
209,0.5449157829070492,0.022906916393997518,3,5	100032,100019,100056	100007,100010
46,0.11603243917654397,0.04064176915265711,4,7	100034,100012,100035,100017,100018	100019,100034
123,0.023081721771678103,0.0,0,1		100031
123,0.023081721771678103,0.0,0,2		100056,100036
123,0.023081721771678103,0.0,0,1		100056
209,0.5449157829070492,0.0,1,2	100032	100031
209,0.5449157829070492,0.061131445334536835,5,8	100032,100051,100026,100056,100010,100012	100007,100031
209,0.5449157829070492,0.030843732370529165,4,8	100036,100036,100010,100285,100035,100031,100021	100056
209,0.5449157829070492,0.0,0,1		100031
209,0.5449157829070492,0.029461807514385648,1,2	100036	100031
209,0.5449157829070492,0.02669795780209861,3,4	100007,100036,100036	100036
209,0.5449157829070492,0.04197314679002595,1,5	100036	100031,100035,100285,100010
209,0.5449157829070492,0.042924517657677984,1,3	100036,100031	100056
209,0.5449157829070492,0.04566309376057768,4,7	100036,100010,100035,100036,100056,100036	100056
35,0.026200873362445413,0.051276542931287375,3,4	100019,100056,100056	100007
209,0.5449157829070492,0.0,2,4	100036,100031	100035,100285
209,0.5449157829070492,0.050737673473993,4,7	100010,100285,100031,100285,100036,100024	100036
209,0.5449157829070492,0.03487667832562338,5,7	100007,100035,100036,100056,100032	100007,100035
123,0.023081721771678103,0.0,2,3	100017,100056	100056
209,0.5449157829070492,0.00562337808868329,2,4	100024,100031,100026	100012
209,0.5449157829070492,0.0716100643123096,10,16	100039,100034,100032,100160,100002,100007,100010,100088,100019,100056,100044,100024,100114,100007	100056,100034
21,0.004366812227074236,0.06591176802437099,3,5	100023,100011,100007,100056	100031
21,0.004366812227074236,0.07781112490127497,5,9	100011,100011,100031,100282,100109,100010,100056	100285,100007
36,0.14098565190268247,0.009575990071082027,2,8	100003,100007,100073,100056	100285,100010,100017,100056
36,0.14098565190268247,0.02417240212117793,1,3	100073,100056	100031
80,0.020898315658140987,0.04289743879047726,3,5	100007,100010,100031,100285	100007
63,0.008109794135995009,0.0,0,2		100031,100026
63,0.008109794135995009,0.010404603407424122,1,4	100108,100005	100031,100073
158,0.006862133499688085,0.0,0,2		100026,100019
158,0.006862133499688085,0.0,0,1		100031
158,0.006862133499688085,0.09747399300462598,6,12	100010,100007,100082,100056,100013,100056,100031,100044,100030,100284,100056	100056
158,0.006862133499688085,0.0,0,4		100031,100044,100311,100026
158,0.006862133499688085,0.0,1,5	100311,100059,100026,100019	100011
158,0.006862133499688085,0.079912444996051,7,15	100069,100056,100011,100013,100044,100026,100051,100021,100048,100019,100007,100054,100078	100024,100036
48,0.008733624454148471,0.01726006995374027,3,7	100023,100012,100282,100088,100038,100036	100002
80,0.020898315658140987,0.0,0,2		100056,100017
209,0.5449157829070492,0.0,2,3	100056,100032	100024
36,0.14098565190268247,0.08705855805032156,8,14	100059,100021,100030,100011,100056,100031,100012,100026,100056,100056,100031,100043	100056,100013
80,0.020898315658140987,0.026705178833352137,4,7	100007,100007,100007,100056,100014,100056	100191
80,0.020898315658140987,0.07443529279025161,6,8	100007,100012,100007,100007,100007,100162,100044	100056
80,0.020898315658140987,0.06261717251494979,6,9	100007,100007,100031,100044,100007,100007,100056,100056	100031
80,0.020898315658140987,0.051269321900033846,3,10	100007,100034,100031,100285,100010,100017,100056	100285,100007,100010
36,0.14098565190268247,0.0,2,4	100007,100010,100024	100019
230,0.024641297567061758,0.0,0,3		100031,100264,100034
209,0.5449157829070492,0.07328714882094099,5,11	100007,100010,100007,100035,100021,100030,100031,100011,100013,100056	100031
36,0.14098565190268247,0.0,1,2	100019	100031
36,0.14098565190268247,0.0,3,6	100031,100010,100285,100024,100056	100056
36,0.14098565190268247,0.0,1,2	100031	100031
83,0.0031191515907673115,0.07457339501297529,5,10	100056,100007,100031,100030,100056,100010,100285,100056	100056,100013
273,0.07423580786026202,0.08932866975064876,3,8	100011,100013,100063,100007,100022,100023,100160	100163
123,0.023081721771678103,0.055831208394448835,2,4	100031,100056	100056,100007
209,0.5449157829070492,0.07255511677761481,8,11	100012,100253,100004,100007,100056,100011,100031,100056,100007,100013	100056
2,0.0611353711790393,0.0,2,3	100056,100031	100285
209,0.5449157829070492,0.028494189326413177,1,2	100032	100031
